STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEA5,Arnsberg,2018,,22.7,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEA5,Arnsberg,2019,,23.1,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEA5,Arnsberg,2020,,25.5,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEA5,Arnsberg,2021,,26.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEA5,Arnsberg,2022,,26.4,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEA5,Arnsberg,2023,,27.3,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEA5,Arnsberg,2024,,26.0,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2013,,22.7,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2014,,21.9,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2015,,22.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2016,,23.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2017,,24.3,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2018,,25.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2019,,26.4,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2020,,27.3,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2021,,27.2,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2022,,26.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2023,,27.6,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB1,Koblenz,2024,,30.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2013,,27.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2014,,25.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2015,,25.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2016,,26.1,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2017,,27.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2018,,28.4,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2019,,29.4,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2020,,31.6,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2021,,28.9,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2022,,29.9,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2023,,29.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB2,Trier,2024,,29.4,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2013,,28.7,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2014,,26.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2015,,27.8,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2016,,27.7,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2017,,27.1,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2018,,28.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2019,,30.1,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2020,,32.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2021,,31.8,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2022,,32.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2023,,33.8,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEB3,Rheinhessen-Pfalz,2024,,36.6,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2013,,22.6,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2014,,19.9,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2015,,19.7,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2016,,23.0,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2017,,23.0,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2018,,24.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2019,,25.0,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2020,,26.3,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2021,,27.3,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2022,,26.8,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2023,,26.6,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DEC0,Saarland,2024,,27.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2013,,34.1,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2014,,31.0,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2015,,31.1,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2016,,31.4,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2017,,31.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2018,,32.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2019,,31.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2020,,32.1,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2021,,33.7,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2022,,34.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2023,,35.5,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED2,Dresden,2024,,37.4,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2013,,29.7,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2014,,24.8,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2015,,25.8,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2016,,23.9,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2017,,24.2,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2018,,24.7,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2019,,25.3,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2020,,27.0,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2021,,25.5,,b,break in time series,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2022,,25.0,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2023,,24.3,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED4,Chemnitz,2024,,27.0,,,,,
dataflow,ESTAT:TGS00109(1.0),Persons aged 25-64 with tertiary educational attainment level by sex and NUTS 2 region,A,Annual,PC,Percentage,ED5-8,Tertiary education (levels 5-8),Y25-64,From 25 to 64 years,T,Total,DED5,Leipzig,2013,,35.3,,,,,
