STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sectperf,Sector of performance,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DEG0,Thüringen,2017,,2.22,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DEG0,Thüringen,2019,,2.33,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DEG0,Thüringen,2021,,2.76,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DEG0,Thüringen,2023,,2.58,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK01,Hovedstaden,2013,,4.73,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK01,Hovedstaden,2014,,4.66,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK01,Hovedstaden,2015,,4.75,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK01,Hovedstaden,2016,,4.88,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK01,Hovedstaden,2017,,4.58,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK01,Hovedstaden,2019,,4.62,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK01,Hovedstaden,2023,,4.63,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK02,Sjælland,2013,,1.19,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK02,Sjælland,2014,,1.05,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK02,Sjælland,2015,,1.12,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK02,Sjælland,2016,,1.15,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK02,Sjælland,2017,,1.4,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK02,Sjælland,2019,,1.28,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK02,Sjælland,2023,,1.02,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK03,Syddanmark,2013,,1.75,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK03,Syddanmark,2014,,1.77,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK03,Syddanmark,2015,,1.9,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK03,Syddanmark,2016,,1.78,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK03,Syddanmark,2017,,1.32,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK03,Syddanmark,2019,,1.46,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK03,Syddanmark,2023,,1.96,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK04,Midtjylland,2013,,2.71,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK04,Midtjylland,2014,,2.43,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK04,Midtjylland,2015,,2.59,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK04,Midtjylland,2016,,2.49,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK04,Midtjylland,2017,,2.44,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK04,Midtjylland,2019,,2.33,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK04,Midtjylland,2023,,2.39,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK05,Nordjylland,2013,,1.41,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK05,Nordjylland,2014,,1.51,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK05,Nordjylland,2015,,1.47,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK05,Nordjylland,2016,,1.74,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK05,Nordjylland,2017,,1.96,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK05,Nordjylland,2019,,1.96,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),DK05,Nordjylland,2023,,1.76,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2013,,1.7,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2014,,1.41,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2015,,1.44,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2016,,1.22,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2017,,1.25,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2018,,1.38,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2019,,1.59,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2020,,1.73,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2021,,1.75,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2022,,1.76,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2023,,1.84,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EE00,Eesti,2024,,1.99,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2013,,0.95,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2015,,1.16,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2017,,1.47,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2018,,1.56,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2019,,1.63,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2020,,1.87,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2021,,1.79,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2022,,1.8,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL30,Attiki,2023,,1.75,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2013,,0.83,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2015,,0.75,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2017,,0.69,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2018,,0.68,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2019,,0.71,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2020,,0.88,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2021,,1.02,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2022,,0.91,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL41,Voreio Aigaio,2023,,1.07,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2013,,0.25,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2015,,0.19,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2017,,0.18,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2018,,0.19,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2019,,0.23,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2020,,0.29,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2021,,0.27,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2022,,0.25,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL42,Notio Aigaio,2023,,0.24,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2013,,1.4,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2015,,1.53,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2017,,1.46,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2018,,1.48,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2019,,1.53,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2020,,1.95,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2021,,1.88,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2022,,1.66,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL43,Kriti,2023,,1.67,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2013,,0.62,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2015,,0.69,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2017,,0.72,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2018,,0.74,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2019,,0.78,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2020,,1,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2021,,1.08,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2022,,1.17,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL51,"Anatoliki Makedonia, Thraki",2023,,1.16,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2013,,0.76,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2015,,0.85,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2017,,1.17,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2018,,1.12,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2019,,1.13,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2020,,1.38,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2021,,1.39,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2022,,1.26,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL52,Kentriki Makedonia,2023,,1.52,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2013,,0.35,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2015,,0.43,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2017,,0.33,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2018,,0.46,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2019,,0.42,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2020,,0.6,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2021,,0.58,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2022,,0.74,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),EL53,Dytiki Makedonia,2023,,0.89,,,,,
